cell_id,subject_id,workload_id,mode,run_id,external_wall_seconds,internal_wall_seconds,cpu_seconds,peak_rss_bytes,initialization_seconds,production_seconds,audit_seconds,serialization_hashing_seconds,audit_bytes,event_ledger_bytes,production_residual,production_tangent,production_trial,audit_residual,audit_tangent,audit_trial,output_fingerprint,trajectory_fingerprint,pass_flag
P5D-S02-SMALL-M0,JSS-S02,S02-SMALL,M0_AUDIT_OFF,run_01,2.118579699890688,0.4983039459999645,0.21137564599999997,85024768,0.16841267299997753,0.004535169999996924,0.0,0.0,0,0,16,0,16,0,0,0,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M0,JSS-S02,S02-SMALL,M0_AUDIT_OFF,run_02,2.0541648000944406,0.48814040700000305,0.20898313399999996,85237760,0.17261581200000364,0.004320234999966033,0.0,0.0,0,0,16,0,16,0,0,0,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M0,JSS-S02,S02-SMALL,M0_AUDIT_OFF,run_03,2.1431549000553787,0.46627429600005144,0.21113131900000004,84779008,0.16066815200002793,0.004307884000013473,0.0,0.0,0,0,16,0,16,0,0,0,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M0,JSS-S02,S02-SMALL,M0_AUDIT_OFF,run_04,2.0260427999310195,0.5132249830000433,0.22812462499999997,84672512,0.1773690520000173,0.004879858000037984,0.0,0.0,0,0,16,0,16,0,0,0,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M0,JSS-S02,S02-SMALL,M0_AUDIT_OFF,run_05,2.011343700112775,0.5073549400000275,0.221637889,85278720,0.17929593200000227,0.004561537999961729,0.0,0.0,0,0,16,0,16,0,0,0,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M0,JSS-S02,S02-SMALL,M0_AUDIT_OFF,run_06,2.094507200177759,0.46072070200000326,0.20398897100000002,85794816,0.15236194800002067,0.004680591000010281,0.0,0.0,0,0,16,0,16,0,0,0,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M0,JSS-S02,S02-SMALL,M0_AUDIT_OFF,run_07,2.1248371000401676,0.48856714599997986,0.21965164699999998,85303296,0.1557243610000114,0.004928929000016069,0.0,0.0,0,0,16,0,16,0,0,0,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M0,JSS-S02,S02-SMALL,M0_AUDIT_OFF,run_08,2.3261480999644846,0.5588333700000021,0.24557916800000001,85151744,0.19504874400001881,0.004591940000011618,0.0,0.0,0,0,16,0,16,0,0,0,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M0,JSS-S02,S02-SMALL,M0_AUDIT_OFF,run_09,2.1161805000156164,0.552962416000014,0.243217769,85364736,0.17803462699998818,0.005068620999963969,0.0,0.0,0,0,16,0,16,0,0,0,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M0,JSS-S02,S02-SMALL,M0_AUDIT_OFF,run_10,1.9728088001720607,0.5206116469999529,0.22277466299999998,84926464,0.17132266999999501,0.0051484109999933025,0.0,0.0,0,0,16,0,16,0,0,0,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M3,JSS-S02,S02-SMALL,M3_GENERIC_REPLAY,run_01,2.1561865999829024,0.49236570599998686,0.217992022,85213184,0.15626900899997054,0.004641946000049302,0.0003066900000021633,2.945099998896694e-05,641,0,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M3,JSS-S02,S02-SMALL,M3_GENERIC_REPLAY,run_02,1.9326280001550913,0.5266119659999617,0.22893468299999997,85200896,0.17549011599999176,0.004508039000029385,0.00026385899991510087,2.581599994755379e-05,641,0,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M3,JSS-S02,S02-SMALL,M3_GENERIC_REPLAY,run_03,2.417777700116858,0.549178970000014,0.236824788,85241856,0.19379342299998825,0.004218746999981704,0.00026394100001425613,2.645600000050763e-05,641,0,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M3,JSS-S02,S02-SMALL,M3_GENERIC_REPLAY,run_04,2.034858699887991,0.5747702510000181,0.24713199100000002,85344256,0.19182264300002316,0.007363816000008683,0.0003314470000077563,3.07729999917683e-05,641,0,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M3,JSS-S02,S02-SMALL,M3_GENERIC_REPLAY,run_05,2.261120699811727,0.5203029130000232,0.22255945200000002,85594112,0.17830892500001028,0.004441016999976455,0.0002806310000096346,2.5936000042747764e-05,641,0,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M3,JSS-S02,S02-SMALL,M3_GENERIC_REPLAY,run_06,1.9592486000619829,0.5195845860000645,0.22813439900000002,85512192,0.16005260600002202,0.0042735920000041006,0.0002750500000274769,2.6679000029616873e-05,641,0,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M3,JSS-S02,S02-SMALL,M3_GENERIC_REPLAY,run_07,3.1288585998117924,0.5421836279999752,0.233071153,85114880,0.17810914699998648,0.005673822999938238,0.0003562030000239247,5.140400003256218e-05,641,0,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M3,JSS-S02,S02-SMALL,M3_GENERIC_REPLAY,run_08,3.100706299999729,0.5093714560000535,0.22389651500000002,85475328,0.16897143799997139,0.0046288539999750355,0.0002828570000019681,2.6140000045415945e-05,641,0,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M3,JSS-S02,S02-SMALL,M3_GENERIC_REPLAY,run_09,2.3501085999887437,0.55458162299999,0.24899125700000002,85360640,0.1855809189999036,0.0053677690000313305,0.0005374270001539116,0.00021568500005741953,641,0,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M3,JSS-S02,S02-SMALL,M3_GENERIC_REPLAY,run_10,2.240928899962455,0.5010659189999842,0.219527847,85135360,0.16279685400002109,0.004823229999942669,0.0003018090000068696,2.6380999997854815e-05,641,0,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M6,JSS-S02,S02-SMALL,M6_FULL_TLA,run_01,2.3477190998382866,0.4926966939999602,0.22450246599999998,85090304,0.15595284199991966,0.011502772999961053,0.0006909520000135672,0.0003281130000232224,641,11339,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M6,JSS-S02,S02-SMALL,M6_FULL_TLA,run_02,2.0294288999866694,0.49281976399993255,0.21871729699999998,85037056,0.1543600919999335,0.0087656739999602,0.0005885589999934382,0.0003099059999840392,641,11339,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M6,JSS-S02,S02-SMALL,M6_FULL_TLA,run_03,2.2221433999948204,0.48587096599999313,0.21754283600000002,85585920,0.16969705799999701,0.008913371999938136,0.0005939910000734017,0.0002930619999688133,641,11339,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M6,JSS-S02,S02-SMALL,M6_FULL_TLA,run_04,2.2041001999750733,0.519916717000001,0.233085253,85700608,0.16608659999997144,0.009999852000078135,0.0005334830000265356,0.0002738150000141104,641,11339,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M6,JSS-S02,S02-SMALL,M6_FULL_TLA,run_05,3.157444400014356,0.49206851999997525,0.225227472,85401600,0.1620830220000471,0.009545481999907679,0.0005596209998657287,0.00028604499993889476,641,11339,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M6,JSS-S02,S02-SMALL,M6_FULL_TLA,run_06,2.0818296000361443,0.5214992259999462,0.23289472099999997,85549056,0.16565173799995137,0.010429301000044688,0.0005117169998811733,0.00026026599994111166,641,11339,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M6,JSS-S02,S02-SMALL,M6_FULL_TLA,run_07,2.593586399918422,0.4995734029999994,0.225964024,85327872,0.16546434800000043,0.011697947000016029,0.0005726250000179789,0.0002985400000170557,641,11339,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M6,JSS-S02,S02-SMALL,M6_FULL_TLA,run_08,2.3591356999240816,0.6313011610000103,0.27878542900000003,84652032,0.254966287000002,0.010551318000011634,0.0015908110001419118,0.0006911200000558892,641,11339,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M6,JSS-S02,S02-SMALL,M6_FULL_TLA,run_09,2.060087500140071,0.5066507669999964,0.22626453100000002,85299200,0.16172347499991702,0.013201031000107832,0.000572312000031161,0.00028083699999115197,641,11339,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-SMALL-M6,JSS-S02,S02-SMALL,M6_FULL_TLA,run_10,2.0426779000554234,0.49487612300004,0.21349705700000002,85614592,0.15767403100005595,0.008616953000000649,0.001144511000006787,0.00047902200003591133,641,11339,16,0,16,2,0,2,33338f44b40fcbb1923abceb04e59598275f7c65b7009d99d8a9c9a004107c2a,0c94c7a46fed3e3bdd111b8a8b12ca46789e0170545ad4d5cc199fe1c564c61f,True
P5D-S02-MEDIUM-M0,JSS-S02,S02-MEDIUM,M0_AUDIT_OFF,run_01,2.123619500081986,0.5596225609999692,0.280902816,85012480,0.1636936049999349,0.06698590600001353,0.0,0.0,0,0,64,0,64,0,0,0,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M0,JSS-S02,S02-MEDIUM,M0_AUDIT_OFF,run_02,2.157193100079894,0.5484116979999953,0.274443221,85454848,0.16615267099996345,0.06638763399996606,0.0,0.0,0,0,64,0,64,0,0,0,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M0,JSS-S02,S02-MEDIUM,M0_AUDIT_OFF,run_03,2.1331690999213606,0.5402739980000888,0.264751686,85151744,0.16296129100010148,0.060154997999916304,0.0,0.0,0,0,64,0,64,0,0,0,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M0,JSS-S02,S02-MEDIUM,M0_AUDIT_OFF,run_04,2.3261134000495076,0.5382899120000957,0.274862405,85151744,0.16089124100005847,0.06756359199994222,0.0,0.0,0,0,64,0,64,0,0,0,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M0,JSS-S02,S02-MEDIUM,M0_AUDIT_OFF,run_05,2.0997410998679698,0.6156544659999099,0.300088721,86016000,0.18660212199995385,0.070088427000087,0.0,0.0,0,0,64,0,64,0,0,0,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M0,JSS-S02,S02-MEDIUM,M0_AUDIT_OFF,run_06,2.285198000026867,0.5280900929999461,0.27027003099999997,85225472,0.16134071199996924,0.06603591199996117,0.0,0.0,0,0,64,0,64,0,0,0,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M0,JSS-S02,S02-MEDIUM,M0_AUDIT_OFF,run_07,2.225221599917859,0.5601401260000785,0.275381819,85200896,0.16050902300003145,0.06562700299991775,0.0,0.0,0,0,64,0,64,0,0,0,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M0,JSS-S02,S02-MEDIUM,M0_AUDIT_OFF,run_08,1.992036199895665,0.5392339280000442,0.27573498199999996,85209088,0.16021538199993302,0.06623038899999756,0.0,0.0,0,0,64,0,64,0,0,0,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M0,JSS-S02,S02-MEDIUM,M0_AUDIT_OFF,run_09,2.432666099863127,0.5209152040000617,0.258263638,85266432,0.15582676700000775,0.06412626399992405,0.0,0.0,0,0,64,0,64,0,0,0,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M0,JSS-S02,S02-MEDIUM,M0_AUDIT_OFF,run_10,2.216266700066626,0.5614999530000659,0.278923121,85499904,0.17089914700000008,0.061292397999977766,0.0,0.0,0,0,64,0,64,0,0,0,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M3,JSS-S02,S02-MEDIUM,M3_GENERIC_REPLAY,run_01,2.2378408999647945,0.5474951779999628,0.280278853,85143552,0.16351825699996425,0.05983329599996523,0.0009811799999397408,2.974899996388558e-05,643,0,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M3,JSS-S02,S02-MEDIUM,M3_GENERIC_REPLAY,run_02,2.1436461999546736,0.5493209420000085,0.27451892299999997,85143552,0.16455989700000373,0.06048752999993212,0.0008211260000052789,2.969199999824923e-05,643,0,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M3,JSS-S02,S02-MEDIUM,M3_GENERIC_REPLAY,run_03,2.3859000999946147,0.5174721340000588,0.26613980400000004,85176320,0.1594232940000211,0.06032576699999481,0.0009914589999198142,3.0311999921650568e-05,643,0,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M3,JSS-S02,S02-MEDIUM,M3_GENERIC_REPLAY,run_04,2.1237108998466283,0.5207045870000684,0.26352726800000004,85528576,0.150243878000083,0.06310468900005617,0.0008980680000831853,3.6344000022836553e-05,643,0,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M3,JSS-S02,S02-MEDIUM,M3_GENERIC_REPLAY,run_05,3.4274904001504183,0.553597398000079,0.28041473299999997,85286912,0.1776595050000651,0.061170805000074324,0.0010296020000168937,2.961100005904882e-05,643,0,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M3,JSS-S02,S02-MEDIUM,M3_GENERIC_REPLAY,run_06,2.1915367001201957,0.5129177869999921,0.26889773499999997,85299200,0.14842986700000438,0.06019617399999788,0.0009223999999221633,2.8877999966425705e-05,643,0,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M3,JSS-S02,S02-MEDIUM,M3_GENERIC_REPLAY,run_07,2.040233600186184,0.5223044580000078,0.26751299,84905984,0.15516632100002425,0.06698331300003701,0.0009239649998562527,3.0469999956039828e-05,643,0,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M3,JSS-S02,S02-MEDIUM,M3_GENERIC_REPLAY,run_08,2.1446690999437124,0.5250430910000432,0.26875252299999997,85520384,0.15605249199995797,0.06646914500004186,0.0008559010000226408,2.6570000045467168e-05,643,0,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M3,JSS-S02,S02-MEDIUM,M3_GENERIC_REPLAY,run_09,1.9675900000147521,0.5529106269999602,0.280800874,85127168,0.16640056100004585,0.061083922999955576,0.0009387240000933161,3.0481000067084096e-05,643,0,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M3,JSS-S02,S02-MEDIUM,M3_GENERIC_REPLAY,run_10,2.0812472999095917,0.5656270800000129,0.280892703,85340160,0.16788060600003973,0.06632765199992718,0.0019673819999752595,3.825599992524076e-05,643,0,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M6,JSS-S02,S02-MEDIUM,M6_FULL_TLA,run_01,2.150716600008309,0.5564952060000223,0.31318487300000003,85643264,0.14860313999997743,0.10719923200008452,0.0016944960001410436,0.0009058970000523914,643,42954,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M6,JSS-S02,S02-MEDIUM,M6_FULL_TLA,run_02,2.3091582998167723,0.6350557349999235,0.349271585,85258240,0.16845422999995208,0.11874514700002692,0.0019129599999132552,0.0010032000000137486,643,42954,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M6,JSS-S02,S02-MEDIUM,M6_FULL_TLA,run_03,2.159387999912724,0.5825682290000032,0.313596305,85303296,0.15405779400009578,0.10900602900005651,0.0018817970000100104,0.0009482570000045598,643,42954,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M6,JSS-S02,S02-MEDIUM,M6_FULL_TLA,run_04,2.158525000093505,0.5966936570000598,0.322288452,85237760,0.16630636100001084,0.11124014099993929,0.0017416849999563055,0.0008704260000058639,643,42954,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M6,JSS-S02,S02-MEDIUM,M6_FULL_TLA,run_05,2.1304218000732362,0.6176400520000698,0.327178199,85241856,0.1669113060000882,0.11443123200001537,0.0017726060000313737,0.0009148679999952947,643,42954,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M6,JSS-S02,S02-MEDIUM,M6_FULL_TLA,run_06,2.2654252001084387,0.558251915000028,0.308387382,85090304,0.14753943799996705,0.10644634400000541,0.0017142610000746572,0.0008751579999852765,643,42954,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M6,JSS-S02,S02-MEDIUM,M6_FULL_TLA,run_07,2.235541099915281,0.5697477989999697,0.307923015,85524480,0.15285022099999424,0.10597523000001274,0.001658381000083864,0.0008591880000494712,643,42954,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M6,JSS-S02,S02-MEDIUM,M6_FULL_TLA,run_08,2.165274100145325,0.6147869269999546,0.32872478,85164032,0.16718974399998388,0.11049446799995621,0.0017682970000123532,0.000912461999973857,643,42954,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M6,JSS-S02,S02-MEDIUM,M6_FULL_TLA,run_09,2.1843419999349862,0.5921949709999126,0.330104359,85192704,0.15470671299999594,0.11691385800008902,0.0018633130000580422,0.0009663950000913246,643,42954,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S02-MEDIUM-M6,JSS-S02,S02-MEDIUM,M6_FULL_TLA,run_10,2.3121414999477565,0.5910560590000387,0.322068743,85250048,0.1607056680001051,0.11919537400001445,0.0018318129999670418,0.0009610679999241256,643,42954,64,0,64,2,0,2,2f8451327dfbda66f16152b9dba92d492c3c1ee179230780643b1dfab489fe98,cae7c453899f3197e56565dcfc9b141bd74d7fc8941189adfe5e6787ed5f47a3,True
P5D-S03-SMALL-M0,JSS-S03,S03-SMALL,M0_AUDIT_OFF,run_01,0.6700430000200868,0.5721257000695914,0.5,76754944,0.09098770003765821,0.005074900109320879,0.0,0.0,0,0,20,9,20,0,0,0,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M0,JSS-S03,S03-SMALL,M0_AUDIT_OFF,run_02,0.682659599930048,0.5768681999761611,0.5,76791808,0.09064579987898469,0.0052842998411506414,0.0,0.0,0,0,20,9,20,0,0,0,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
P5D-S03-SMALL-M0,JSS-S03,S03-SMALL,M0_AUDIT_OFF,run_03,0.667048699920997,0.570554600097239,0.46875,76480512,0.08896020008251071,0.004933000076562166,0.0,0.0,0,0,20,9,20,0,0,0,c7a7cf7f4accf1c350aab1b6174b6e72d2cb8fd45660bbdafc7d0122f81b8708,e6b984799d5526f50d66931926441e3de3f8dee1dc1467c33ff975b62f617124,True
